190,180,7,7,28,12,2,3,34,21,14,16,7,7,0,6,7,3,3,3
193,289,11,12,58,15,4,24,60,13,9,26,4,7,1,12,12,10,10,1
192,431,6,14,62,18,5,26,100,59,18,47,9,24,1,18,8,9,1,6
270,232,1,4,20,26,3,11,45,32,11,26,1,9,0,17,4,9,11,2
271,523,40,52,106,53,23,23,49,60,7,23,10,38,0,9,23,1,2,4
272,693,15,23,119,60,14,24,92,111,51,70,18,47,0,22,11,9,2,5
273,283,6,10,42,29,8,20,30,53,12,28,5,18,0,10,3,7,0,2
274,253,6,5,31,10,3,11,75,27,12,21,6,17,0,8,3,6,10,2
275,142,2,2,26,13,1,10,35,14,6,10,3,11,0,4,0,2,3,0
276,25,0,0,4,1,0,1,5,3,3,2,1,1,0,2,0,0,1,1
277,41,0,0,5,4,1,7,5,6,1,5,0,5,0,2,0,0,0,0
278,252,1,0,25,7,0,5,6,18,6,21,129,28,0,1,2,3,0,0
279,40,0,0,4,2,0,3,8,8,0,0,0,2,0,13,0,0,0,0
738,31,0,0,1,0,0,2,10,9,1,4,0,2,0,2,0,0,0,0
524,1241,13,18,204,52,16,83,291,124,76,129,60,56,8,35,17,35,14,10
525,76,2,3,10,7,1,4,10,13,4,3,4,4,0,1,9,0,0,1
526,105,0,0,1,5,2,6,16,34,10,10,0,6,0,10,0,2,1,2
527,29,0,0,16,0,0,2,9,0,0,1,0,1,0,0,0,0,0,0
520,470,16,25,76,11,4,63,82,24,18,50,27,11,0,14,26,14,7,2
521,68,0,0,2,3,0,2,10,5,4,15,1,2,0,2,0,4,4,14
522,105,0,3,6,13,6,3,6,26,0,9,1,22,0,6,0,1,2,1
523,178,3,5,38,9,4,7,18,32,8,16,4,13,0,7,0,3,6,5
599,28,0,0,2,0,0,2,15,0,2,3,0,0,0,3,0,1,0,0
528,541,20,28,116,19,5,90,113,50,9,32,2,16,0,13,18,6,1,3
529,216,8,7,19,11,1,4,49,27,18,23,3,12,4,11,4,5,7,3
994,90,2,2,2,7,1,5,12,28,8,7,1,7,0,6,1,0,0,1
449,85,1,4,8,9,11,0,2,10,0,4,22,12,0,1,1,0,0,0
448,22,0,0,3,1,0,4,5,3,0,4,1,0,0,1,0,0,0,0
443,55,0,0,1,2,0,5,15,8,14,6,1,0,0,3,0,0,0,0
442,582,13,17,146,26,10,52,98,54,23,34,11,35,6,19,22,8,2,6
441,91,0,3,10,11,6,2,7,17,2,9,0,20,0,1,0,1,1,1
440,36,0,0,6,3,0,4,5,9,1,5,0,0,0,2,0,1,0,0
447,66,8,11,6,2,0,3,23,0,0,1,0,0,0,5,6,0,0,1
446,93,7,4,15,3,0,11,28,4,0,7,1,3,0,6,2,1,1,0
445,269,6,8,30,22,7,7,35,38,6,27,10,53,0,7,3,3,3,4
444,186,4,4,43,4,1,14,49,7,5,13,2,3,1,21,2,8,2,3
108,28,1,0,7,2,0,1,5,5,1,3,1,1,0,1,0,0,0,0
109,184,7,19,39,23,9,11,6,18,1,6,1,19,0,8,11,3,1,2
102,106,2,2,21,3,0,13,18,7,4,14,1,8,0,2,0,5,6,0
103,235,3,3,12,25,0,6,15,76,5,39,5,32,0,8,4,2,0,0
100,58,0,1,3,10,1,4,11,12,2,2,0,5,0,4,1,2,0,0
101,261,0,5,22,40,5,11,19,91,4,26,2,27,0,7,0,1,0,1
106,95,2,2,19,2,1,31,13,4,0,6,1,1,0,5,6,2,0,0
107,136,2,3,8,5,1,7,32,11,8,17,4,8,1,11,4,7,5,2
104,38,1,1,9,1,0,0,6,6,2,6,2,3,0,1,0,0,0,0
105,133,0,0,5,12,3,8,13,46,6,11,4,14,0,8,0,0,0,3
902,32,2,1,2,3,0,1,5,3,0,2,3,4,0,2,1,1,2,0
903,66,0,0,4,0,0,3,19,7,2,10,1,0,0,3,0,15,2,0
39,68,4,3,18,4,0,3,10,8,4,5,1,4,0,1,0,2,1,0
38,117,5,8,32,0,0,30,23,3,2,5,0,1,1,2,5,0,0,0
906,28,0,0,5,1,0,2,3,5,0,1,0,7,0,3,0,0,0,1
907,49,0,0,1,5,1,2,10,6,3,4,0,3,0,6,0,3,4,1
904,234,0,2,30,13,1,8,21,43,9,39,25,19,3,6,1,6,0,8
905,176,2,3,10,11,3,8,47,22,5,14,3,35,0,8,0,3,2,0
33,384,0,5,28,20,3,16,76,51,25,58,29,35,2,13,6,10,4,3
32,58,2,1,7,0,1,7,16,2,3,12,0,2,0,3,1,0,0,1
31,145,3,6,58,10,2,14,8,10,5,4,4,7,0,2,6,3,0,3
30,42,0,1,4,1,1,4,12,3,2,6,0,3,0,2,0,2,1,0
37,84,3,4,22,2,0,28,6,5,0,3,0,0,0,3,7,1,0,0
36,679,17,16,117,32,6,46,100,103,28,78,14,50,10,33,6,11,4,8
35,234,3,5,42,8,2,32,65,13,5,12,1,5,0,8,13,9,1,10
34,224,5,6,80,7,2,43,35,12,4,11,9,4,0,2,3,1,0,0
641,207,3,9,40,16,12,22,47,17,4,4,1,11,2,16,3,0,0,0
640,28,0,0,2,0,0,0,11,1,4,6,0,1,0,1,0,1,1,0
643,31,2,1,8,1,0,3,5,1,2,1,1,0,0,1,0,2,3,0
642,45,0,0,3,6,2,6,7,4,1,4,2,8,0,0,0,1,0,1
645,81,4,3,17,3,1,2,18,4,4,8,0,3,2,6,2,3,1,0
644,114,2,2,17,5,1,9,16,15,4,14,1,19,0,3,0,2,4,0
438,690,35,37,164,48,17,26,81,75,17,50,20,56,5,25,19,7,3,5
439,140,0,1,17,12,3,20,36,19,5,9,0,9,0,9,0,0,0,0
436,239,11,23,19,32,25,10,23,28,0,13,0,37,0,7,8,2,0,1
437,106,12,11,8,7,0,4,14,10,0,1,0,4,0,17,5,0,0,13
434,62,7,8,19,2,2,1,10,3,1,0,0,2,3,0,4,0,0,0
435,219,0,0,11,19,2,10,21,75,7,29,0,16,0,25,0,3,0,1
432,55,0,0,15,1,0,21,8,3,1,4,0,0,0,1,0,1,0,0
433,46,3,1,20,0,0,7,7,2,0,0,0,1,0,3,1,0,0,1
430,99,1,2,30,2,0,35,14,4,1,5,0,2,0,2,0,1,0,0
431,143,6,7,11,18,9,3,15,24,3,13,2,19,0,7,1,2,3,0
339,166,0,0,13,1,0,18,98,5,6,6,0,1,0,12,1,4,0,1
338,484,5,7,84,35,9,53,70,79,14,50,7,35,2,18,3,7,3,3
335,87,0,0,11,15,1,4,13,18,4,6,2,4,0,4,0,1,0,4
334,103,0,1,8,2,0,31,34,5,3,4,0,0,0,7,7,1,0,0
337,276,10,5,24,30,4,14,20,51,8,31,20,40,0,9,2,4,2,2
336,235,0,7,11,29,6,5,11,43,4,24,8,79,0,4,1,0,2,1
331,724,2,4,114,23,3,83,229,51,43,92,4,21,1,18,7,20,6,3
330,113,3,3,10,6,1,2,27,15,4,13,0,6,0,11,1,5,3,3
333,194,11,11,58,4,2,15,44,2,3,6,0,7,1,4,19,4,1,2
332,113,1,1,17,2,0,15,40,7,9,10,0,0,0,5,0,2,2,2
744,338,2,4,48,34,10,10,36,72,12,30,9,47,0,18,1,3,2,0
1000,172,16,13,13,11,2,4,21,43,5,13,2,13,0,6,7,0,1,2
745,15,0,0,2,0,0,0,4,2,0,4,2,1,0,0,0,0,0,0
854,337,7,9,55,7,3,69,69,30,10,45,5,9,0,7,6,4,1,1
818,241,2,1,25,8,0,11,59,26,27,40,5,12,0,7,0,14,4,0
856,39,0,0,5,0,0,1,22,2,3,3,0,0,0,1,0,1,1,0
857,109,3,4,21,3,0,9,21,4,5,10,3,1,0,7,7,3,5,3
850,537,8,11,84,10,3,32,149,29,27,42,44,24,11,22,17,11,11,2
851,107,3,3,10,8,4,2,11,20,0,16,1,23,0,5,0,1,0,0
852,48,3,2,24,2,2,4,5,1,0,0,0,2,0,0,3,0,0,0
819,59,0,0,3,4,0,4,8,19,2,11,1,4,1,1,0,0,0,1
858,330,4,11,40,20,11,17,32,36,11,30,38,54,0,6,11,3,3,3
859,167,1,1,17,11,0,3,18,23,4,23,32,25,0,4,0,3,1,1
748,134,4,5,17,11,5,1,20,18,6,10,5,18,0,6,3,3,1,1
6,121,9,11,20,5,0,25,14,9,1,2,0,1,0,4,16,0,0,4
900,19,0,0,3,1,0,2,9,1,1,0,0,0,0,0,0,1,1,0
848,92,3,0,25,4,0,7,16,10,5,9,0,8,0,4,0,0,1,0
99,104,6,7,25,5,2,3,21,8,10,4,2,2,0,4,4,0,0,1
98,22,0,0,3,2,0,1,6,3,1,1,0,1,0,3,0,1,0,0
844,86,5,3,9,2,2,4,20,7,4,13,0,3,2,3,0,7,2,0
91,79,0,0,35,3,1,9,12,5,3,0,1,0,0,6,1,2,0,1
90,207,2,0,42,7,1,7,30,31,19,32,2,9,0,6,1,11,4,3
93,230,10,9,13,28,15,11,10,64,3,24,5,27,0,8,0,1,0,2
92,328,23,38,71,22,14,28,25,25,6,13,5,18,0,6,30,1,1,2
95,116,0,0,19,7,0,5,23,22,7,18,0,7,0,6,0,1,0,1
94,28,0,1,4,1,0,0,2,3,0,2,10,4,0,0,1,0,0,0
97,265,4,6,40,11,2,19,60,10,14,24,10,8,0,16,12,12,13,4
96,110,2,5,11,6,2,7,31,12,5,13,0,4,0,7,3,1,1,0
814,85,3,4,10,21,6,6,6,13,0,1,0,8,0,4,1,0,1,1
815,31,2,0,11,2,0,3,5,1,2,2,2,0,0,0,0,0,1,0
740,59,2,2,7,2,1,3,13,7,2,8,3,5,0,1,2,0,1,0
741,68,0,0,9,0,0,0,3,1,1,9,37,6,0,0,1,1,0,0
742,88,1,1,2,12,4,2,5,19,0,8,1,27,0,3,0,2,1,0
743,127,6,2,58,2,1,12,25,2,3,3,0,2,1,2,3,2,2,1
559,14,0,0,1,0,0,1,4,1,0,5,0,1,0,0,0,1,0,0
558,303,0,3,42,12,3,29,122,17,8,15,0,11,0,23,4,9,2,3
746,226,7,6,23,13,0,9,58,31,13,26,3,12,0,12,4,4,1,4
747,53,0,0,5,5,2,1,6,12,0,6,2,8,2,4,0,0,0,0
555,60,13,10,11,2,0,2,4,2,1,5,0,2,0,1,4,1,2,0
554,29,1,0,6,0,0,2,12,2,0,5,0,0,0,0,0,1,0,0
557,125,5,1,9,11,2,3,8,17,3,17,3,29,0,5,0,6,5,1
556,326,23,48,62,34,13,37,14,23,1,4,1,23,0,7,31,3,1,1
551,300,4,4,54,4,1,37,103,13,9,19,2,8,0,22,5,8,4,3
550,1092,44,51,192,68,16,66,204,116,43,82,25,81,7,32,32,15,13,5
553,98,3,1,53,2,0,11,15,2,3,2,1,2,0,1,0,2,0,0
552,143,0,2,18,15,3,6,19,24,4,19,9,11,0,3,3,6,1,0
238,258,0,5,16,6,4,15,148,9,8,10,0,6,1,19,2,6,0,3
239,119,6,3,21,4,1,17,30,10,4,3,0,4,0,14,2,0,0,0
234,45,0,0,0,3,0,2,19,5,2,1,1,2,0,7,1,1,1,0
235,640,7,15,123,25,16,39,151,36,29,44,14,39,22,24,20,17,13,6
236,101,4,3,10,8,3,5,14,19,2,10,2,12,0,5,0,0,2,2
237,192,4,9,45,15,3,24,27,24,5,12,1,8,0,6,1,3,0,5
230,277,3,5,39,18,3,17,63,32,9,22,9,28,1,14,4,7,2,1
231,199,7,7,33,15,5,7,16,29,10,24,8,24,0,3,4,3,3,1
232,96,7,6,43,3,0,6,12,5,1,3,2,4,0,3,0,1,0,0
233,117,10,14,13,6,0,20,20,5,0,0,0,1,0,6,21,0,0,1
992,27,0,0,8,1,0,3,10,1,0,1,0,0,1,1,1,0,0,0
1,98,14,18,11,4,3,3,20,4,2,2,0,3,0,2,12,0,0,0
614,95,22,32,16,3,4,3,4,0,0,0,0,1,0,0,10,0,0,0
146,579,21,27,101,28,6,66,105,41,23,42,12,26,0,17,37,11,16,0
147,251,2,5,21,22,6,17,44,51,10,29,1,19,0,18,0,3,1,2
144,31,0,0,0,0,0,0,10,3,3,5,0,4,1,1,0,4,0,0
145,20,1,0,7,0,0,1,5,2,2,1,1,0,0,0,0,0,0,0
142,46,6,5,5,4,1,0,7,5,3,2,0,4,0,2,2,0,0,0
143,75,1,1,15,5,0,10,14,14,0,10,0,1,0,2,0,2,0,0
140,73,1,1,11,5,1,8,12,8,2,6,1,3,0,4,1,5,4,0
141,29,0,0,1,1,0,2,7,2,1,2,0,1,0,2,0,6,3,1
612,48,2,2,7,4,0,3,9,6,1,4,1,3,0,0,1,3,2,0
613,120,3,3,17,5,1,8,33,9,4,8,1,11,1,7,2,2,4,1
610,160,4,7,18,11,5,6,33,21,3,8,1,25,0,12,1,2,2,1
611,212,6,6,29,9,0,14,52,27,9,20,7,17,0,6,0,5,3,2
616,70,4,2,6,6,1,1,12,9,1,7,2,10,0,5,2,0,2,0
617,35,0,0,5,2,0,1,9,4,1,4,0,1,0,2,0,5,1,0
148,865,17,45,115,74,16,68,120,158,17,77,19,66,2,32,18,11,2,8
149,847,5,7,129,35,9,60,196,112,51,98,11,41,19,39,8,14,10,3
912,41,0,0,17,0,1,1,12,1,3,2,0,0,0,1,1,2,0,0
951,37,11,7,6,2,0,0,2,2,0,3,1,0,0,0,2,0,1,0
948,676,30,40,87,48,7,34,108,72,24,40,24,56,2,49,20,6,8,21
949,608,10,14,55,80,15,17,41,137,10,48,24,115,0,23,4,6,3,6
946,51,3,5,4,3,1,1,9,3,2,4,2,1,2,5,4,1,1,0
947,20,0,0,6,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0
944,58,3,3,12,4,1,2,10,4,6,5,2,2,0,1,0,1,2,0
945,218,0,1,42,18,2,41,37,31,4,16,1,9,0,10,0,1,0,5
942,32,0,0,5,0,0,2,13,0,4,4,1,0,0,1,0,1,1,0
943,131,0,1,19,5,2,24,47,5,4,6,0,6,0,8,1,2,0,1
940,98,3,2,30,1,1,6,20,9,5,7,3,4,0,5,0,1,1,0
941,10,0,0,2,1,0,0,3,1,0,2,0,1,0,0,0,0,0,0
768,83,3,2,9,5,1,4,18,9,4,11,2,7,0,4,0,3,1,0
689,156,0,2,17,12,2,34,27,15,1,5,5,26,0,7,0,2,0,1
688,56,0,0,2,4,0,3,17,4,0,0,1,2,0,23,0,0,0,0
685,141,0,0,27,14,3,8,24,28,4,9,1,12,0,8,1,0,0,2
684,50,3,1,12,0,0,3,12,9,0,4,0,2,0,1,2,0,0,1
687,379,3,5,59,19,5,53,67,44,15,50,5,28,0,10,5,6,3,2
686,39,0,0,3,3,0,2,10,8,1,4,0,3,0,5,0,0,0,0
681,69,24,21,9,1,0,1,3,0,0,1,0,0,0,0,8,0,1,0
680,36,0,0,9,5,1,2,4,5,1,5,1,3,0,0,0,0,0,0
683,38,0,0,0,3,0,0,4,15,0,11,0,2,0,3,0,0,0,0
682,145,1,3,18,10,1,7,33,16,6,10,9,10,0,14,3,3,1,0
623,327,16,9,52,20,1,9,53,50,24,31,7,28,2,12,3,2,6,2
622,77,3,1,12,2,1,5,30,4,5,3,1,1,1,5,3,0,0,0
133,226,1,3,31,3,2,26,73,14,9,37,3,2,0,8,3,8,1,2
132,113,2,8,62,7,3,7,11,6,1,0,2,2,0,0,2,0,0,0
131,301,6,5,44,8,3,24,98,16,12,28,6,14,8,15,3,6,5,0
130,290,1,1,15,30,3,11,23,99,12,30,9,28,0,19,3,2,1,3
137,275,4,7,27,23,4,26,41,43,11,30,5,24,0,12,4,6,2,6
136,323,7,20,61,15,11,21,67,10,5,21,20,21,5,8,17,11,3,0
135,78,7,5,23,6,0,5,8,6,2,4,2,4,0,1,2,2,1,0
134,120,3,3,22,9,1,2,16,28,3,11,0,15,0,4,2,1,0,0
494,317,3,34,107,23,10,15,15,39,7,21,2,19,0,6,9,5,0,2
495,68,1,1,7,8,2,4,8,13,0,3,0,12,0,9,0,0,0,0
139,367,19,23,46,37,14,11,40,52,9,14,20,34,7,18,12,5,4,2
138,137,3,1,8,3,1,6,30,16,34,15,1,5,0,3,0,4,7,0
490,144,18,18,14,18,2,7,5,19,0,5,0,18,0,3,14,2,0,1
491,30,0,0,6,1,0,3,8,5,0,2,0,1,0,4,0,0,0,0
492,37,0,0,9,1,1,2,11,3,0,7,0,2,0,1,0,0,0,0
493,212,0,0,26,6,0,22,73,19,12,28,0,2,2,12,1,6,1,2
24,243,4,4,61,20,4,31,52,19,11,5,3,9,1,9,7,0,1,2
25,137,4,4,14,18,3,4,15,29,2,10,1,24,0,7,0,0,1,1
26,202,1,1,42,6,0,38,58,21,4,16,0,8,0,4,2,0,1,0
27,100,1,2,19,6,3,4,20,4,6,7,0,2,0,6,1,4,13,2
20,50,0,0,3,3,0,1,5,14,4,7,1,6,0,3,0,2,1,0
21,12,4,1,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0
22,269,8,9,56,20,6,6,32,32,14,32,12,27,1,7,3,1,2,1
23,327,5,5,42,26,9,12,29,49,24,36,16,55,1,5,2,4,5,2
927,143,1,1,54,4,1,38,20,13,2,3,0,1,0,3,1,1,0,0
28,144,0,2,25,7,1,18,32,12,5,12,6,7,0,6,3,3,4,1
29,124,1,0,5,14,1,2,13,42,3,13,4,13,0,10,1,0,0,2
407,38,0,0,9,3,0,2,6,4,7,3,0,1,0,1,0,1,1,0
406,138,1,3,19,8,3,10,34,15,8,16,1,7,1,8,2,0,0,2
405,55,0,0,20,0,0,9,15,4,1,2,1,0,0,2,0,0,0,1
404,72,1,2,12,2,0,2,30,5,4,3,0,2,0,6,1,2,0,0
403,387,5,9,70,26,6,29,54,65,15,54,6,15,0,15,4,10,1,3
402,345,2,4,122,11,5,28,74,23,30,14,2,10,0,12,2,2,2,2
401,117,4,3,25,4,0,6,19,13,5,12,3,9,0,5,2,4,1,2
400,61,2,1,14,5,0,4,12,8,3,6,0,3,0,2,1,0,0,0
933,77,5,5,8,3,0,6,21,8,0,7,0,3,1,6,2,2,0,0
932,30,2,0,3,0,0,2,11,0,3,4,0,1,2,2,0,0,0,0
931,264,13,13,42,12,2,38,27,15,6,21,2,3,0,7,30,17,14,2
930,78,0,0,8,4,0,4,15,12,14,10,1,3,0,3,0,2,2,0
937,552,15,22,81,39,11,23,69,105,24,58,21,41,1,16,12,7,3,4
629,331,36,103,44,42,34,10,22,8,0,0,1,13,0,0,16,2,0,0
409,415,0,2,71,18,4,17,106,48,17,53,13,24,2,19,3,11,5,2
408,228,7,5,40,8,0,18,44,15,15,16,0,7,15,6,11,5,8,8
628,74,5,8,32,2,1,11,7,1,1,1,0,2,0,1,2,0,0,0
758,41,0,0,8,1,0,3,14,3,2,1,0,3,0,4,0,1,0,1
379,126,4,4,20,5,1,40,20,6,0,3,0,3,0,9,11,0,0,0
378,47,6,5,9,2,0,1,8,2,3,5,0,2,0,2,0,1,1,0
829,238,5,2,25,11,4,10,50,14,17,28,3,19,2,10,3,18,16,1
828,109,5,3,28,6,1,21,20,6,2,6,0,4,0,1,4,1,1,0
371,71,0,0,20,2,0,8,17,5,8,4,0,3,1,3,0,0,0,0
370,60,2,2,15,5,0,3,7,11,1,6,2,3,0,3,0,0,0,0
373,37,0,0,0,5,1,0,2,10,1,9,0,5,0,2,0,1,1,0
372,383,5,12,44,39,9,24,32,74,5,47,30,42,0,8,2,6,1,3
375,70,0,0,7,2,0,2,35,6,4,4,0,3,0,6,0,1,0,0
374,105,1,1,8,13,1,3,15,20,10,13,1,5,0,2,1,2,1,8
377,223,4,7,26,16,7,8,28,24,11,26,7,16,3,17,7,7,6,3
376,170,5,5,29,7,2,7,36,16,8,25,4,9,0,3,0,9,4,1
708,20,0,0,3,0,0,0,6,4,0,2,0,1,0,2,1,0,0,1
709,49,0,0,18,0,1,4,4,2,1,3,11,2,2,0,0,0,0,1
704,40,0,0,5,0,1,1,8,5,0,7,4,3,0,4,0,1,1,0
705,147,12,8,12,12,3,1,13,22,5,9,24,17,0,4,5,0,0,0
706,145,0,2,16,0,1,15,85,3,3,9,0,2,0,3,1,4,1,0
707,75,1,2,8,1,1,7,10,9,1,20,3,7,0,3,0,2,0,0
700,50,0,0,2,1,0,1,6,3,5,10,0,7,0,0,0,3,12,0
618,32,0,0,6,2,0,0,9,6,1,2,1,2,0,3,0,0,0,0
702,470,6,9,122,18,1,40,104,38,23,23,2,14,1,45,10,5,6,3
703,33,1,1,6,1,0,1,8,1,1,4,2,2,0,0,1,3,1,0
393,79,1,1,18,0,0,5,25,2,5,6,0,2,0,5,2,4,3,0
392,508,14,20,113,25,5,30,103,55,25,40,11,17,2,17,10,12,3,6
88,96,0,0,17,2,0,7,42,5,6,6,0,1,0,6,0,2,2,0
89,20,0,0,1,1,0,1,8,4,1,2,0,0,0,2,0,0,0,0
397,65,1,1,10,5,1,3,8,13,2,6,1,7,0,5,2,0,0,0
396,185,3,1,64,6,0,19,53,8,4,5,1,4,0,7,4,4,0,2
395,20,1,1,10,1,0,1,3,1,0,1,0,0,0,1,0,0,0,0
394,21,0,0,1,1,0,0,0,8,0,7,0,4,0,0,0,0,0,0
82,199,0,0,16,11,1,13,43,27,8,42,5,16,0,7,0,8,1,1
83,133,4,9,17,16,20,12,17,13,1,7,2,10,0,1,1,1,2,0
80,71,3,3,6,4,0,8,18,9,2,5,0,3,0,7,2,0,0,1
81,145,0,0,17,5,1,2,33,14,13,12,4,7,0,13,2,8,11,3
86,104,2,10,9,20,4,8,5,13,1,10,2,10,0,2,2,4,1,1
87,64,0,0,1,7,1,2,9,25,2,6,1,6,0,3,0,0,0,1
84,64,0,0,4,8,1,3,8,16,1,4,2,9,0,8,0,0,0,0
85,24,0,0,5,1,0,0,6,2,0,6,2,2,0,0,0,0,0,0
797,143,0,0,28,5,1,59,29,7,0,5,0,1,0,5,1,2,0,0
796,302,6,10,43,18,5,11,62,33,16,18,5,15,4,20,9,8,14,5
795,149,1,2,41,2,1,23,52,0,10,8,0,2,0,4,1,1,1,0
794,54,0,0,25,1,1,7,14,2,1,0,0,0,1,2,0,0,0,0
793,177,11,11,14,7,5,13,35,11,13,16,4,8,0,6,13,10,0,0
792,87,2,0,10,8,2,1,10,13,0,11,2,24,0,4,0,0,0,0
791,575,26,39,95,47,16,43,61,70,18,48,19,36,0,17,19,12,4,5
790,44,0,0,2,3,1,1,4,10,0,6,2,11,0,3,0,0,1,0
799,42,2,2,9,4,0,1,10,6,0,3,0,3,0,0,0,2,0,0
798,313,15,33,39,32,25,37,47,28,0,7,9,16,0,11,10,0,1,3
7,70,0,0,3,7,0,2,5,23,2,13,1,9,0,4,0,1,0,0
601,266,2,8,53,14,11,13,58,18,11,25,15,14,5,8,3,5,3,0
607,33,0,0,4,0,0,0,15,3,2,3,0,2,0,1,1,1,0,1
586,78,4,1,8,4,1,2,9,11,0,8,1,17,0,8,1,1,1,1
587,213,0,2,81,5,2,14,44,8,8,12,7,8,6,4,6,3,1,2
584,74,0,2,6,8,2,6,25,8,2,4,0,4,0,5,1,0,0,1
585,200,15,13,33,16,6,4,18,21,9,17,2,31,2,5,3,2,1,2
