i_1733,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_1732,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
i_1731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2893,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
i_1135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1134,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
i_1137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_1136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_1133,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_1648,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
i_1139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_2462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_2463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_379,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
i_378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_2466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_2465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_372,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_371,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_377,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
i_376,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_374,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3190,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i_2629,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_2928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3399,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3398,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3397,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3396,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3394,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_1924,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
i_3392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_570,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_575,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_574,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_577,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
i_1925,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
i_1869,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_1868,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
i_2711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3648,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
i_1922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3640,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3643,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
i_3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i_3645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i_3647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3267,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_2247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2892,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
i_799,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_798,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_1923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_794,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i_153,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
i_152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_151,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
i_150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
i_156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_155,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
i_154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_405,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
i_404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_158,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_401,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_403,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
i_402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_2249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1920,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
i_2602,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i_2603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2600,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
i_2601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2606,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_2607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_2605,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
i_1921,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
i_3821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
i_3939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_1417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
i_2116,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i_2117,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
i_2114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1415,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
i_2112,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
i_2113,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i_2110,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
i_2111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3410,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1858,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i_3413,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
i_3414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_2626,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_2118,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i_1413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2627,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
i_1410,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2620,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_1411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2621,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_1640,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3266,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
i_131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_2279,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i_2278,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
i_130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_2272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_2277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_133,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2275,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
i_2274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1647,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
i_132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_2079,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2078,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_1856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
i_2075,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
i_135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
i_2071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_2718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3895,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
i_3896,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
i_3897,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3890,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_3892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_3893,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_3898,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i_3899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2719,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
i_3615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i_8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
i_5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1854,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_968,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
i_969,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
i_966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i_964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i_965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_962,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
i_963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_960,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
i_961,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_2858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_2856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_2855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_2854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_2853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_2852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2851,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
i_2850,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
i_3618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1852,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
i_1258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_1259,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_898,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
i_2291,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_2290,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_892,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i_1253,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
i_1254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1255,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_1257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_89,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_2984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_81,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
i_82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_85,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1850,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_1034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i_1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_1036,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_1037,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
i_1030,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_1031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_1032,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i_1033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_3823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1851,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_1748,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
i_1749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_3098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3099,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_1742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i_1743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_1740,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
i_1741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1747,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1744,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_3093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
i_3569,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3259,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_3256,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
i_3257,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
i_3254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_3250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_3251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
i_1643,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i_1642,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
i_1101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
i_1102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i_1103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i_1106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_1107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_1108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
i_1109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_1646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2471,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2470,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2475,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
i_1645,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
i_2477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2476,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
i_2479,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
i_2478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i_1644,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
i_2888,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i_2889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i_2074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i_2921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
